Keyword,Run,Song
celebrity-isolation,run2,238
celebrity-lifestyle,run2,62
celebrity-lifestyle,run2,264
celebrity-scrutiny,run1,264
celebrity-status,run1,58
celebrity-status,run1,118
celebrity-status,run1,425
celebrity-status,run2,58
celebrity-status,run2,118
celebrity-status,run2,425
censorship-resistance,run1,753
certainty-in-love,run2,712
certainty-of-true-love,run1,712
challenge-to-a-partner,run1,740
challenge-to-a-partner,run2,740
championship-mentality,run2,478
championship-success,run1,478
chance-encounter,run1,835
chance-encounter,run2,682
chance-encounter,run2,835
chance-romantic-encounter,run1,873
chance-romantic-encounter,run2,873
change-and-constancy,run1,542
change-and-constancy,run2,542
change-and-growth,run1,53
change-and-loss,run1,550
change-and-loss,run2,550
change-and-moving-on,run1,602
change-and-moving-on,run2,602
changed-feelings,run2,486
chaos-and-confusion,run2,240
chaotic-energy,run1,506
chaotic-energy-and-unpredictability,run1,229
chaotic-relationship,run1,582
chaotic-spectacle-of-life,run2,33
chaotic-tense-atmosphere,run1,831
chaotic-tense-atmosphere,run2,831
charisma-and-confidence,run1,585
chasing-dreams,run1,418
chasing-dreams,run1,453
chasing-dreams,run1,540
chasing-dreams,run1,607
chasing-dreams,run2,540
chasing-dreams,run2,607
chasing-dreams,run2,864
chasing-fleeting-pleasure,run1,470
chasing-past-feelings,run1,816
chasing-past-feelings,run2,816
chasing-your-dreams,run1,864
checking-in-from-the-road,run1,651
checking-in-from-the-road,run2,651
chemical-attraction,run1,684
chemical-attraction,run2,684
cherished-keepsakes-and-heritage,run2,450
cherished-memories,run1,125
cherished-memories,run1,406
cherished-memories,run2,406
cherishing-loved-ones,run1,577
cherishing-loved-ones,run2,577
cherishing-memories,run1,465
cherishing-memories,run2,465
cherishing-the-present,run2,42
cherishing-the-present-moment,run2,840
child-protection,run2,701
childhood-and-innocence,run1,76
childhood-and-innocence,run2,76
childhood-and-nostalgia,run1,96
childhood-and-nostalgia,run2,96
childhood-imagination,run2,5
childhood-memory,run1,745
childhood-nostalgia,run1,138
childhood-nostalgia,run1,713
childhood-nostalgia,run2,138
childhood-nostalgia,run2,713
childhood-nostalgia,run2,745
childhood-trauma,run2,698
childhood-trauma-and-marginalization,run1,561
childhood-trauma-and-marginalization,run2,561
children-growing-up,run1,675
children-growing-up,run2,675
chivalry-and-gentlemanliness,run1,590
choosing-love-over-vices,run2,770
choosing-street-success-over-education,run2,158
choosing-the-streets-over-convention,run1,158
choosing-to-walk-away,run1,787
choosing-to-walk-away,run2,787
christmas-celebration,run1,541
christmas-celebration,run1,621
christmas-celebration,run1,624
christmas-celebration,run2,541
christmas-celebration,run2,621
christmas-celebration,run2,624
christmas-setting,run1,426
christmas-setting,run2,426
cigarettes-as-narrative-device,run1,873
cigarettes-as-narrative-device,run2,873
city-pride,run2,352
clapping-back-at-critics,run1,680
clapping-back-at-critics,run2,680
clapping-back-at-haters,run1,521
clapping-back-at-haters,run2,521
cleansing-and-renewal,run1,409
cleansing-and-renewal,run2,409
clinging-to-love,run1,555
clinging-to-the-present,run1,524
clinging-to-the-present,run2,524
clique-loyalty,run1,309
clique-loyalty,run2,309
closure,run1,394
closure,run2,394
closure-seeking,run2,539
clout-and-attention,run1,455
clout-and-attention,run2,455
clout-and-fame,run2,372
clout-and-fame,run2,526
clout-and-imitation,run1,619
clout-and-imitation,run2,144
clout-and-influence,run1,695
clout-and-originality,run2,619
clout-and-status,run1,248
clout-and-status,run1,754
clout-and-status,run2,248
clout-and-success,run1,719
clout-and-success,run2,719
clout-chasing,run1,355
clout-chasing,run2,355
clout-chasing-and-fakeness,run1,230
clout-chasing-and-imitation,run2,695
club-energy,run2,793
co-dependency,run1,61
co-dependency-and-entrapment,run2,61
coastal-setting,run1,698
codependency,run2,280
collaborations-and-crew,run2,213
collective-celebration,run2,9
collective-empowerment,run2,819
collective-identity,run1,176
collective-identity,run2,176
collective-storytelling,run2,568
collective-voice-and-unity,run1,866
college-football-culture,run2,693
come-up-and-ambition,run1,211
come-up-and-growth,run2,282
come-up-and-rising-status,run2,211
come-up-and-self-made-success,run1,522
come-up-and-success,run1,126
come-up-and-success,run1,350
come-up-and-success,run2,126
come-up-and-success,run2,350
come-up-from-humble-origins,run1,122
come-up-from-humble-origins,run2,122
come-up-from-nothing,run1,113
come-up-from-nothing,run1,213
come-up-from-nothing,run1,242
come-up-from-nothing,run1,301
come-up-from-nothing,run1,321
come-up-from-nothing,run1,368
come-up-from-nothing,run1,501
come-up-from-nothing,run2,213
come-up-from-nothing,run2,242
come-up-from-nothing,run2,321
come-up-from-nothing,run2,368
come-up-from-nothing,run2,501
come-up-from-poverty,run1,104
come-up-from-poverty,run1,509
come-up-from-poverty,run2,30
come-up-from-poverty,run2,104
come-up-from-poverty,run2,175
come-up-from-the-bottom,run1,733
come-up-from-the-bottom,run2,733
come-up-story,run1,282
comeback-and-resilience,run1,298
comeback-and-resilience,run2,298
comeback-resilience,run1,478
comeback-resilience,run2,478
comeback-return,run1,753
comeback-return,run2,753
comfort-and-care,run1,406
comfort-and-care,run2,406
comfort-and-familiarity,run1,14
comfort-and-support,run2,755
comfort-in-another,run2,689
comfort-in-intimacy,run2,581
comfort-turning-to-love,run2,794
coming-of-age,run1,12
coming-of-age,run1,138
coming-of-age,run1,463
coming-of-age,run1,506
coming-of-age,run1,721
coming-of-age,run1,760
coming-of-age,run2,12
coming-of-age,run2,138
coming-of-age,run2,506
coming-of-age,run2,721
coming-of-age-milestone,run2,463
coming-out-and-reclaiming-joy,run1,559
coming-out-and-reclaiming-joy,run2,559
coming-up-from-poverty,run1,618
commercial-success,run1,753
commercial-success,run1,872
commercial-success,run2,753
commercial-success,run2,872
commitment,run1,222
commitment,run1,374
commitment,run1,419
commitment,run2,374
commitment,run2,678
commitment-ambivalence,run1,564
commitment-ambivalence,run2,564
commitment-and-devotion,run1,193
commitment-and-devotion,run1,210
commitment-and-devotion,run1,569
commitment-and-devotion,run2,193
commitment-and-devotion,run2,569
commitment-and-devotion,run2,712
commitment-and-future,run2,210
commitment-and-marriage,run1,165
commitment-and-marriage,run1,517
commitment-and-marriage,run1,675
commitment-and-marriage,run1,736
commitment-and-marriage,run2,165
commitment-and-marriage,run2,517
commitment-and-moving-in-together,run2,675
commitment-and-promise,run1,80
commitment-and-promise,run2,80
commitment-and-return,run1,367
commitment-and-togetherness,run1,544
commitment-and-togetherness,run2,544
commitment-avoidance,run1,159
commitment-avoidance,run1,171
commitment-avoidance,run2,126
commitment-avoidance,run2,159
commitment-conflict,run2,343
commitment-declaration,run1,413
commitment-declaration,run2,413
commitment-phobia,run1,126
commitment-struggle,run2,279
commitment-to-another-relationship,run1,827
commitment-to-current-partner,run2,827
commitment-uncertainty,run1,606
commitment-uncertainty,run2,606
committed-love,run1,354
committed-relationship,run1,204
communal-celebration,run1,9
communication-breakdown,run1,29
communication-breakdown,run1,31
communication-breakdown,run1,163
communication-breakdown,run2,29
communication-breakdown,run2,31
communication-breakdown,run2,163
communication-breakdown,run2,303
community-and-belonging,run2,453
community-and-connection,run1,559
community-and-connection,run2,559
community-and-generational-trauma,run1,156
community-and-giving-back,run1,192
community-and-greeting,run1,624
community-and-greeting,run2,624
community-and-togetherness,run1,401
community-and-togetherness,run2,401
community-and-tradition,run1,323
community-belonging,run1,453
community-belonging,run1,519
community-belonging,run2,519
community-reputation,run1,352
community-responsibility,run2,192
community-solidarity,run1,434
community-solidarity,run1,692
community-solidarity,run2,434
community-solidarity,run2,692
community-struggle,run2,654
companionship,run1,11
companionship,run2,11
companionship,run2,365
companionship-invitation,run2,837
comparing-past-and-present-lovers,run1,868
comparison-of-relationships,run2,591
comparison-to-a-predecessor,run1,794
comparison-to-a-predecessor,run2,794
comparison-to-an-idealized-rival,run1,628
comparison-to-another-woman,run2,628
compassion-turning-to-pity,run2,439
compatibility,run2,100
competition-and-self-doubt,run1,634
competitive-dominance,run1,82
competitive-dominance,run1,853
competitive-dominance,run2,82
competitive-dominance,run2,853
competitive-ego,run1,696
competitive-tension,run2,696
complementary-partnership,run1,314
complementary-partnership,run1,653
complementary-partnership,run2,314
complementary-partnership,run2,653
complete-devotion,run2,419
complicated-ex-relationship,run2,883
complicated-friendship,run2,337
complicated-love,run1,173
complicated-love,run2,173
complicated-relationship,run1,558
complicated-relationship,run1,759
complicated-relationship,run2,311
complicated-relationship,run2,558
complicated-relationship-dynamic,run2,737
complicated-relationships,run1,477
complicated-relationships,run2,477
compton-and-local-pride,run1,727
compton-and-local-pride,run2,727
concealed-feelings,run1,647
concealment-and-identity,run2,113
conditional-affection,run2,649
conditional-commitment,run2,757
conditional-love,run1,67
conditional-love,run1,649
conditional-love,run2,67
conditional-love,run2,415
confessing-feelings,run1,640
confessing-unexpected-feelings,run2,693
confession-and-guilt,run1,249
confession-and-guilt,run2,249
confidence,run1,203
confidence,run2,579
confidence-and-beauty,run1,674
confidence-and-boldness,run1,579
confidence-and-braggadocio,run1,162
confidence-and-bravado,run1,495
confidence-and-bravado,run2,495
confidence-and-charm,run1,655
confidence-and-competition,run1,236
confidence-and-destiny,run1,268
confidence-and-destiny,run2,268
confidence-and-dominance,run1,256
confidence-and-dominance,run1,657
confidence-and-dominance,run2,256
confidence-and-dominance,run2,657
confidence-and-dominance,run2,718
confidence-and-dominance,run2,879
confidence-and-focus,run1,36
confidence-and-focus,run2,36
confidence-and-rising,run2,162
confidence-and-self-assertion,run1,375
confidence-and-self-assertion,run2,375
confidence-and-self-assurance,run1,604
confidence-and-self-assurance,run2,604
confidence-and-self-worth,run1,254
confidence-and-self-worth,run1,381
confidence-and-self-worth,run1,483
confidence-and-self-worth,run1,699
confidence-and-self-worth,run2,483
confidence-and-self-worth,run2,699
confidence-and-swagger,run1,115
confidence-and-swagger,run1,187
confidence-and-swagger,run1,396
confidence-and-swagger,run2,115
confidence-and-swagger,run2,187
confidence-and-swagger,run2,396
confidence-and-swagger,run2,804
confidence-and-untouchability,run2,45
confidence-in-appearance,run2,143
conflict-and-arguing,run2,445
conflict-and-arguments,run1,589
conflict-and-arguments,run2,589
conflict-and-fighting,run1,684
conflict-and-fighting,run2,684
conflicted-feelings,run1,351
confrontation-and-aggression,run1,480
confrontation-and-aggression,run1,831
confrontation-and-aggression,run2,480
confrontation-and-aggression,run2,831
confrontation-and-demand-for-truth,run1,86
confrontation-and-dismissiveness,run2,218
confrontation-and-dominance,run2,604
confrontation-with-ex,run2,468
confrontational-attitude,run2,815
confronting-challengers,run1,853
confronting-challengers,run2,853
confronting-deception,run1,876
confronting-deception,run2,876
confronting-opps,run1,842
confronting-opps,run2,842
confronting-the-past,run1,875
confronting-the-past,run2,875
confusion-and-questioning,run1,311
confusion-and-uncertainty,run1,163
confusion-and-uncertainty,run1,505
confusion-and-uncertainty,run2,163
connecting-with-suppliers,run1,91
connection-through-movement,run2,378
connection-to-nature,run1,710
consequences-and-risk,run2,211
consequences-of-love,run1,23
consequences-of-love,run2,23
conspicuous-spending,run1,276
conspicuous-spending,run2,276
constant-demand,run2,711
constant-demand-and-hustle,run1,711
constant-devotion,run1,704
constant-devotion,run2,704
constant-hustle,run1,57
constant-hustle,run2,57
consumerist-numbness,run1,166
contentment-and-happiness,run2,263
contentment-and-joy,run1,263
contentment-and-peace,run1,656
contentment-and-peace,run2,656
contentment-in-relationship,run2,549
contentment-in-the-moment,run2,437
contentment-in-togetherness,run1,437
contentment-over-material-wealth,run2,64
contentment-vs-insecurity,run1,724
contentment-vs-insecurity,run2,724
contentment-with-modest-lifestyle,run1,481
contentment-with-modest-lifestyle,run2,481
contentment-with-simplicity,run1,644
contentment-with-simplicity,run2,644
contentment-without-travel,run1,413
contradiction-in-human-nature,run2,267
contradictions-of-human-nature,run1,267
contradictory-expectations,run1,821
contradictory-expectations,run2,821
contradictory-nature,run1,296
contradictory-nature,run2,296
contrasting-personalities,run1,730
contrasting-personalities,run2,730
controlling-anger-and-hate,run1,310
controlling-men,run1,521
convenient-return,run2,490
coolness,run1,466
coolness,run2,466
coping-mechanisms,run1,575
coping-mechanisms,run2,575
coping-mechanisms,run2,666
coping-mechanisms,run2,731
coping-through-denial,run1,690
coping-through-friendship,run1,202
coping-through-substances,run1,731
coping-with-avoidance,run2,690
coping-with-loss,run1,666
coping-with-pain,run1,257
coping-with-pain,run1,518
coping-with-pain,run2,257
coping-with-pain,run2,518
coping-with-separation,run1,275
coping-with-separation,run2,275
corridos-tumbados-culture,run2,711
corridos-tumbados-identity,run1,711
corrupt-institutions,run1,434
corrupt-justice-system,run2,434
corrupt-power-structures,run1,166
corrupt-world,run2,331
cosmic-escapism,run1,458
cosmic-escapism,run2,458
cosmic-love,run1,803
cosmic-love,run2,803
counting-blessings,run1,266
country-authenticity,run1,185
country-dancing,run1,687
country-dancing,run2,687
country-lifestyle,run1,454
country-lifestyle,run1,603
country-lifestyle,run1,683
country-lifestyle,run2,333
country-lifestyle,run2,454
country-lifestyle,run2,603
country-lifestyle,run2,683
country-lifestyle,run2,716
country-music-culture,run1,687
country-music-culture,run2,687
country-music-devotion,run1,620
country-music-devotion,run2,620
country-music-identity,run1,607
country-music-nostalgia,run1,529
country-music-nostalgia,run2,529
country-music-nostalgia,run2,585
country-music-nostalgia,run2,706
country-music-self-awareness,run1,713
country-music-self-awareness,run2,713
country-music-tradition,run1,706
country-music-tribute,run1,627
country-music-tribute,run2,627
country-music-tropes,run1,800
country-music-tropes,run2,800
country-night-atmosphere,run1,873
